Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2002","2002","%","2.13","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2003","2003","%","2.14","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2004","2004","%","2.23","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2005","2005","%","2.22","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2006","2006","%","2.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2007","2007","%","2.21","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2008","2008","%","2.19","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2009","2009","%","2.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2010","2010","%","2.19","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2011","2011","%","2.13","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2012","2012","%","2.08","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2013","2013","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2014","2014","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2015","2015","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2016","2016","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2017","2017","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2018","2018","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2019","2019","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2020","2020","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","154.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","154","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","152.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","149.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/capita/day","151","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20052007","2005-2007","g/capita/day","153","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20062008","2006-2008","g/capita/day","155.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20072009","2007-2009","g/capita/day","154.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20082010","2008-2010","g/capita/day","154.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20092011","2009-2011","g/capita/day","155","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","156.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","156","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","153","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","149.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","146.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","146","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","145.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20172019","2017-2019","g/capita/day","147","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20182020","2018-2020","g/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20192021","2019-2021","g/capita/day","","O","Missing value",""
